ID	FK_Plant_ID	Unique_Plant_Id	PlantName	OptOutPlant	CapacityOptedOutMW	HoursOperated	PlantIncludedInNERP
1654	1654	DE0007	Sappi Alfeld GmbH, Kraftwerk	No			No
1655	1655	DE0008	Kraftwerk EnBW (ex. Kraftwerk until 2004)	No			No
1656	1656	DE0009	Industriekraftwerk Amsdorf	No			No
1657	1657	DE0010	Rasselstein, Andernach	No			No
1658	1658	DE0011	Danisco Sugar GmbH Zuckerfabrik Anklam	No			No
1659	1659	DE0013	Laugenkessel	No			No
1660	1660	DE0014	Kraftwerk A	No			No
1661	1661	DE0016	Blockheizkraftwerk	No			No
1662	1662	DE0017	Heizkraftwerk	No			No
1663	1663	DE0019	HKW Bad Salzungen	No			No
1664	1664	DE0020	Industriekraftwerk Baienfurt (ohne Müllverbrennung) (ex. Kraftwerk (ohne Müllverbrennung) until 2004)	No			No
1665	1665	DE0021	Feuerungsanlage	No			No
1666	1666	DE0022	Unitherm Baruth GmbH / Energiezentrale	No			No
1667	1667	DE0025	HKW Bautzen, FA für BKS, Erdgas u. HEL	No			No
1668	1668	DE0028	Kraftwerk > 50 MW	No			No
1669	1669	DE0029	Kraftwerk	No			No
1670	1670	DE0030	Kraftwerk (feste, fl, gasf. Brennstoffe)	No			No
1671	1671	DE0031	Kraftwerk Bergkamen	No			No
1672	1672	DE0032	Bewag HKW Charlottenburg nur Gasturbinen	No			No
1673	1673	DE0035	Bewag BHKW Köpenick	No			No
1674	1674	DE0036	Bewag AG HKW Klingenberg	No			No
1675	1675	DE0037	Bewag AG HKW Lichtenberg	No			No
1676	1676	DE0038	Bewag AG HKW Mitte	No			No
1677	1677	DE0039	Bewag HKW Moabit	No			No
1678	1678	DE0040	Bewag HW Scharnhoststr.	No			No
1679	1679	DE0041	FHW Neukölln	No			No
1680	1680	DE0043	Bewag AG HKW Buch	No			No
1681	1681	DE0044	FHW Märkisches Viertel	No			No
1682	1682	DE0045	Spitzenheizwerk Lange Enden	No			No
1683	1683	DE0046	Bewag HKW Reuter	No			No
1684	1684	DE0047	Bewag HKW Lichterfelde	No			No
1685	1685	DE0048	BTB HKW Adlershof	No			No
1686	1686	DE0049	Schering FA  Energiezentrale Wedding	No			No
1687	1687	DE0050	Bewag HKW Wilmersdorf	No			No
1688	1688	DE0051	Industriekraftwerk	No			No
1689	1689	DE0052	Kraftwerk Bexbach	No			No
1690	1690	DE0054	Gasturbinenanlage	No			No
1691	1691	DE0055	Gasturbinenheizwerk Mitsubishi	No			No
1692	1692	DE0057	Heizkraftwerk, (Schildescher Str.)	No			No
1693	1693	DE0058	Heizwerk Sieker	No			No
1694	1694	DE0059	Heizwerk Universität	No			No
1695	1695	DE0060	GuD-Anlage	No			No
1696	1696	DE0061	GWRK	No			No
1697	1697	DE0062	Heizkraftwerk	No			No
1698	1698	DE0063	Dampfkessel Bau L-3 (Kesselhaus)	No			No
1699	1699	DE0064	Heizkraftwerk Bo-Hiltrop	No			No
1700	1700	DE0065	Kraftwerk Bochum Wohlfahrtstr.	No			No
1701	1701	DE0069	Vattenfall Europe Generation; KW Lippendorf, Block S+R	No			No
1702	1702	DE0071	Heizkraftwerk - Nord	No			No
1703	1703	DE0072	Heizkraftwerk - Süd	No			No
1704	1704	DE0073	Heizwerk Bonn-Duisdorf	No			No
1705	1705	DE0074	Heizwerk Bottrop Innenstadt	No			No
1706	1706	DE0075	Kesselanlage	No			No
1707	1707	DE0076	Kraftwerk Boxberg Werk III	No			No
1708	1708	DE0077	Kraftwerk Boxberg Werk IV	No			No
1709	1709	DE0078	E.ON Kraftwerke GmbH / Kraftwerk Kirchmöser	No			No
1710	1710	DE0079	Städtische Werke Brandenburg an der Havel GmbH / Heizkraftwerk	No			No
1711	1711	DE0080	Braunschweiger Versorgungs AG, Heizkraftwerk Mitte	No			No
1712	1712	DE0081	Braunschweiger Versorgungs AG, Heizkraftwerk Nord	No			No
1713	1713	DE0082	Braunschweiger Versorgungs AG, Heizwerk Süd	No			No
1714	1714	DE0083	Braunschweiger Versorgungs AG, Heizwerk West	No			No
1715	1715	DE0084	Dampfkesselanlage Stahlwerke	No			No
1716	1716	DE0087	HW Vahr	No			No
1717	1717	DE0088	Kraftwerk Farge	No			No
1718	1718	DE0089	Kraftwerk Hastedt Block 14	No			No
1719	1719	DE0090	Kraftwerk Hastedt Block 15	No			No
1720	1720	DE0091	Kraftwerk Hastedt Spitzenlastkessel 1+2	No			No
1721	1721	DE0092	KW Hafen Block 5	No			No
1722	1722	DE0093	KW Hafen Block 6	No			No
1723	1723	DE0094	KW Mittelsbüren GT 3	No			No
1724	1724	DE0095	KW Mittelsbüren Block 4	No			No
1725	1725	DE0097	Spitzenlastkessel ANO	No			No
1726	1726	DE0098	Spitzenlastkessel MVA	No			No
1727	1727	DE0099	Industriekraftwerk Breuberg	No			No
1728	1728	DE0100	Gasturbinenanlage	No			No
1729	1729	DE0101	Kraftwerk	No			No
1730	1730	DE0102	Feuerungsanlage	No			No
1731	1731	DE0105	Heizkraftwerk	No			No
1732	1732	DE0106	Dampferzeugung	No			No
1733	1733	DE0107	Gasturbine/Kesselanlagen	No			No
1734	1734	DE0108	Heizkraftwerk Nord II-HKW II	No			No
1735	1735	DE0109	Heizwerk Altchemnitz-HWA	No			No
1736	1736	DE0110	HKW Heizkraftwerksgesellschaft Cottbus mbH / Heizkraftwerk	No			No
1737	1737	DE0112	Merck KGaA	No			No
1738	1738	DE0113	Saar-Energie AG	No			No
1739	1739	DE0115	Kraftwerk Datteln Kessel 1-5	No			No
1740	1740	DE0116	Biokraftwerk	No			No
1741	1741	DE0117	Heizwerk Ost	No			No
1742	1742	DE0118	HKW Dessau	No			No
1743	1743	DE0120	Smurfit C. D. Haupt, Diemelstadt	No			No
1744	1744	DE0122	Kesselhaus Werk 02.40 (Kessel 1- 5)	No			No
1745	1745	DE0123	Heizwerk Dinslaken FWL 69,5 MW	No			No
1746	1746	DE0125	Nordland Papier GmbH, Heizkraftwerk	No			No
1747	1747	DE0126	Kraftwerk Dortmund Weißenburgerstr.	No			No
1748	1748	DE0127	Kraftwerk Knepper Block C	No			No
1749	1749	DE0128	UGS Dötlingen	No			No
1750	1750	DE0130	DREWAG HKW DD-Reick, Feuerungsanlage	No			No
1751	1751	DE0131	DREWAG HKW Noss. Brücke, Gasturb.-u. FA	No			No
1752	1752	DE0132	Heizkraftwerk 1	No			No
1753	1753	DE0133	Heizkraftwerk 2	No			No
1754	1754	DE0134	Heizkraftwerk 3	No			No
1755	1755	DE0135	Heizkraftwerk Walsum	No			No
1756	1756	DE0136	Heizwerk Nord	No			No
1757	1757	DE0137	Kraftwerk	No			No
1758	1758	DE0138	Kraftwerk	No			No
1759	1759	DE0139	Kraftwerk für TKS-Gase	No			No
1760	1760	DE0140	Kraftwerk Hamborn	No			No
1761	1761	DE0141	Kraftwerk Hermann Wenzel Ruhrort	No			No
1762	1762	DE0142	Kraftwerk Huckingen	No			No
1763	1763	DE0143	Feuerungsanlage	No			No
1764	1764	DE0144	Papiermaschine	No			No
1765	1765	DE0145	Heizkraftwerk Garath	No			No
1766	1766	DE0146	Heizwerk 1	No			No
1767	1767	DE0147	Kraftwerk	No			No
1768	1768	DE0148	Kraftwerk Flingern	No			No
1769	1769	DE0149	Kraftwerk Lausward	No			No
1770	1770	DE0152	Heizkraftwerk Sappi (ex. Heizkraftwerk until 2004)	No			No
1771	1771	DE0153	Stora Enso Sachsen, Kraftanlage KA1	No			No
1772	1772	DE0154	Heizkraftwerk Wiesengrund	No			No
1773	1773	DE0155	VEO GmbH / Industriekraftwerk	No			No
1774	1774	DE0156	Verdichterstation Eiterfeld-Reckrod, WINGAS	No			No
1775	1775	DE0158	E.ON Kraftwerke GmbH, Gasturbinenanlage	No			No
1776	1776	DE0160	Feuerungsanlage PM3 - Kessel 1	No			No
1777	1777	DE0161	E.ON Kraftwerk	No			No
1778	1778	DE0164	Volkswagen AG, Automobilwerk /Heizkraftwerk	No			No
1779	1779	DE0166	Erdgasverdichterstation	No			No
1780	1780	DE0167	Erdgasverdichterstation Emsbüren	No			No
1781	1781	DE0168	Kraftwerk Ensdorf	No			No
1782	1782	DE0169	HKW Iderhoffstr.	No			No
1783	1783	DE0170	HKW Ost	No			No
1784	1784	DE0171	Feuerungsanlage Heizwerk	No			No
1785	1785	DE0172	Heizkraftwerk Erlangen	No			No
1786	1786	DE0173	Heizwerk - Gesamtanlage	No			No
1787	1787	DE0174	Kraftwerk	No			No
1788	1788	DE0176	Heizwerk Essen-Innenstadt	No			No
1789	1789	DE0177	Heizwerk Essen-Nord	No			No
1790	1790	DE0178	Heizwerk Essen-Rüttenscheid	No			No
1791	1791	DE0180	Heizkraftwerk Süd	No			No
1792	1792	DE0181	Heizkraftwerk Fensburg	No			No
1793	1793	DE0182	Stadtwerke Frankfurt (Oder) / Heizkraftwerk	No			No
1794	1794	DE0183	Stadtwerke Frankfurt (Oder) / Heizwerk Nord	No			No
1795	1795	DE0184	Allessa Chemie GmbH, Werksteil Cassella	No			No
1796	1796	DE0185	Clariant GmbH, Industriepark Griesheim	No			No
1797	1797	DE0186	InfraServ GmbH, IPH	No			No
1798	1798	DE0187	Mainova, HKW Allerheiligenstraße -Mainova	No			No
1799	1799	DE0188	Mainova, HKW Messe	No			No
1800	1800	DE0189	Mainova, HKW Niederrad	No			No
1801	1801	DE0190	Mainova, HKW Nordweststadt	No			No
1802	1802	DE0191	Mainova, HKW West	No			No
1803	1803	DE0192	Kraftwerk > 50 MW	No			No
1804	1804	DE0193	Freiberger Erdgas GmbH-Heizkraftwerk	No			No
1805	1805	DE0194	Heizkraftwerk Universitätsklinikum (ex. Heizkraftwerk (o. Gasturbine + BlockHKW) in 2004)	No			No
1806	1806	DE0195	Wärmeverbundkraftwerk Freiburg GmbH	No			No
1807	1807	DE0196	Etzel Gas-Lager	No			No
1808	1808	DE0198	Papierfabrik A. Jass	No			No
1809	1809	DE0199	STEAG Saar Energie AG / Heizwerk	No			No
1810	1810	DE0201	Heizkraftwerk WMF (ex. Keizkraftwerk in 2004)	No			No
1811	1811	DE0202	FWK Westerholt	No			No
1812	1812	DE0203	Heizwerk Gelsenkirchen Innestadt (CONSOL)	No			No
1813	1813	DE0204	Kraftwerk Scholven	No			No
1814	1814	DE0205	GUD- und Spitzenlastanlage	No			No
1815	1815	DE0206	Spitzenlastheizwerk	No			No
1816	1816	DE0209	Heizkraftwerk Giessen GmbH	No			No
1817	1817	DE0210	Dampfwerk Zweckel	No			No
1818	1818	DE0211	Heizkraftwerk	No			No
1819	1819	DE0213	EAM Wärmeversorgung Göttingen GmbH, Fernheizwerk	No			No
1820	1820	DE0214	Heizkraftwerk	No			No
1821	1821	DE0216	Kraftwerk Grenzach-Wyhlen	No			No
1822	1822	DE0218	Kraftwerk Frimmersdorf	No			No
1823	1823	DE0219	Kraftwerk Neurath	No			No
1824	1824	DE0220	Feuerungsanlage	No			No
1825	1825	DE0221	Gasturbinenanlage	No			No
1826	1826	DE0222	EAA Großenkneten	No			No
1827	1827	DE0223	Spitzenstromerzeugungsanlage Großkayna	No			No
1828	1828	DE0224	E.ON Kraftwerk Staudinger	No			No
1829	1829	DE0225	Kraftwerk Ingolstadt	No			No
1830	1830	DE0226	Gasturbinen-Verdichteranlage (2 Turbinen)	No			No
1831	1831	DE0227	Heizkraftwerk Guben II / Heizkraftwerk	No			No
1832	1832	DE0229	Heizkraftwerk (Mohn Media Energy)	No			No
1833	1833	DE0230	Kraftwerk, FWL	No			No
1834	1834	DE0231	HKW  Dieselstraße	No			No
1835	1835	DE0232	Heizkraftwerk Trotha	No			No
1836	1836	DE0233	<ADM, ehemals Oelmühle> Blockheizkraftwerk	No			No
1837	1837	DE0234	<Airbus> Feuerungsanlage - Haus 24	No			No
1838	1838	DE0238	<URBANA> FHW 201 (Mümmelmannsberg)	No			No
1839	1839	DE0240	<Vattenfall> Heizkraftwerk Tiefstack <Europe Hamburg AG>	No			No
1840	1840	DE0241	<Vattenfall> Heizwerk Hafen <Europe Hamburg AG>	No			No
1841	1841	DE0242	FHW Lohbrügge Nord	No			No
1842	1842	DE0243	Enertec Hameln / kraftwerk ohne Kessel 7(Altholzfeuerung)	No			No
1843	1843	DE0244	Kraftwerk (gasf.u.fl.Brennstoffe)	No			No
1844	1844	DE0247	Industriepark Hanau-Wolfgang	No			No
1845	1845	DE0248	Gemeinschaftskraftwerk Hannover-Linden, Gas und Dampfturbine	No			No
1846	1846	DE0249	GKH Gemeinschaftskraftwerk Hannover GmbH, Kraftwerk	No			No
1847	1847	DE0250	Stadwerke Hannover AG, Kraftwerk Herrenhausen	No			No
1848	1848	DE0251	VW Kraftwerk GmbH, VW Heizwerk	No			No
1849	1849	DE0252	Gasturbine (1-4)	No			No
1850	1850	DE0253	Heizwerk Pfaffengrund (ex. ´Heizwerk´ in 2004)	No			No
1851	1851	DE0254	KWKK-Anlage	No			No
1852	1852	DE0255	Stadtwerke Heidelberg	No			No
1853	1853	DE0256	Heizkraftwerk IHKW (ex. ´Heizkraftwerk´ in 2004)	No			No
1854	1854	DE0257	Heizkraftwerk EnBW (ex. ´Heizkraftwerk´ in 2004)	No			No
1855	1855	DE0259	Heizkraftwerk	No			No
1856	1856	DE0260	Werk Werra, Standort Wintershall	No			No
1857	1857	DE0261	Heizkraftwerk Herne, Blöcke 2-4	No			No
1858	1858	DE0262	Kraftwerk Shamrock Kessel 1-4	No			No
1859	1859	DE0264	Kappa Herzberger Papierfabrik GmbH, Heizkraftwerk	No			No
1860	1860	DE0265	Biomasseheizkraftwerk	No			No
1861	1861	DE0266	Smurfit Europa Carton GmbH, Feuerungsanlage	No			No
1862	1862	DE0267	Heizkraftwerk	No			No
1863	1863	DE0268	Kraftwerk - Goldenberg	No			No
1864	1864	DE0270	Feuerungsanlage	No			No
1865	1865	DE0272	HKW Ilmenau	No			No
1866	1866	DE0273	Boehringer, Ingelheim	No			No
1867	1867	DE0274	Heizwerk Ost und West	No			No
1868	1868	DE0275	GUD + Spitzenlastkessel	No			No
1869	1869	DE0276	Feuerungsanlage	No			No
1870	1870	DE0278	TWK Kaiserlautern	No			No
1871	1871	DE0279	Heizkraftwerk West	No			No
1872	1872	DE0280	Heizwerk Ahaweg (ex. ´Heizwerk´ in 2004)	No			No
1873	1873	DE0281	Kraftwerk EnBW RDK (ex. Kraftwerk in 2004)	No			No
1874	1874	DE0282	Kraftwerk Stora Enso (ex. ´Kraftwerk´ in 2004)	No			No
1875	1875	DE0283	KFW, Heizkraftwerk Mittelfeld	No			No
1876	1876	DE0284	KFW, Heizwerk Losse (ex. ´Heizwerk Losse, Kasseler Fernwärme´ before 2006)	No			No
1877	1877	DE0285	KFW, Kombi Heizkraftwerk Kassel	No			No
1878	1878	DE0286	KFW, ZWF Kraftwerk Kassel (ex. ´Kasseler Fernwärme GmbH´ before 2006)	No			No
1879	1879	DE0287	Papierfabrik Koehler Kehl /Kesselanlage	No			No
1880	1880	DE0288	Kraftwerk	No			No
1881	1881	DE0290	Erdgasverdichterstation	No			No
1882	1882	DE0291	Heizkraftwerk Humboldtstraße	No			No
1883	1883	DE0292	Heizkraftwerk Kiel	No			No
1884	1884	DE0293	Heizwerk Nord	No			No
1885	1885	DE0294	Heizwerk Ost	No			No
1886	1886	DE0295	Gasturbine	No			No
1887	1887	DE0296	Erdgasverdichterstation Holtum	No			No
1888	1888	DE0297	Kraftwerk	No			No
1889	1889	DE0298	Erdgas- Verdichterstation (Gasturbinen)	No			No
1890	1890	DE0299	Feuerungsanlage O7	No			No
1891	1891	DE0304	Heizkraftwerk	No			No
1892	1892	DE0305	Heizkraftwerk (HKW Niehl alt und GT-HKW)	No			No
1893	1893	DE0306	Heizkraftwerk Innenstadt	No			No
1894	1894	DE0307	Heizkraftwerk Merheim	No			No
1895	1895	DE0308	Heizkraftwerk Merkenich	No			No
1896	1896	DE0309	Kracker IV T21	No			No
1897	1897	DE0310	Kracker V, S03	No			No
1898	1898	DE0311	Kraftwerk 010, Kessel 3-5	No			No
1899	1899	DE0312	Kraftwerk	No			No
1900	1900	DE0313	Großfeuerungsanlage	No			No
1901	1901	DE0314	Energieversorgung	No			No
1902	1902	DE0315	Feuerungsanlage Fernheizwerk Schwertstr.	No			No
1903	1903	DE0316	Heizkraftwerk	No			No
1904	1904	DE0318	Kraftwerk L 57	No			No
1905	1905	DE0319	Kraftwerk N 230	No			No
1906	1906	DE0320	Kübler & Niethammer Papierfabrik - Kraftwerk	No			No
1907	1907	DE0321	Erdgasverdichterstation Krummhörn (Verbrennungsmotor und BHKW)	No			No
1908	1908	DE0322	Erdgasverdichterstation Rysum	No			No
1909	1909	DE0323	Kraftwerk m. Kraft/Wärme-K.	No			No
1910	1910	DE0324	E.ON Kraftwerke, Kraftwerk Robert-Frank	No			No
1911	1911	DE0325	Wingas GmbH / Erdgasverdichteranlage	No			No
1912	1912	DE0326	Stadtwerke Leipzig Heizkraftwerk Nord	No			No
1913	1913	DE0327	SW Leipzig, Heizwerk Kulkwitz	No			No
1914	1914	DE0328	SW Leipzig, Heizwerk Nordost	No			No
1915	1915	DE0329	Energiezentrale	No			No
1916	1916	DE0330	Energiezentrale Scheufelen	No			No
1917	1917	DE0331	GuD-Anl. mit Abhitze -und Reservekessel	No			No
1918	1918	DE0332	GuD-Anlage und Besicherungskessel	No			No
1919	1919	DE0333	G-Kraftwerk	No			No
1920	1920	DE0334	Heizwerk	No			No
1921	1921	DE0335	X-Kraftwerk	No			No
1922	1922	DE0336	RWE Power AG. Lingen, Kraftwerk Emsland	No			No
1923	1923	DE0337	Heizwerk	No			No
1924	1924	DE0338	ENRO Ludwigsfelde Energie GmbH / Heizwerk	No			No
1925	1925	DE0339	BASF AG, Ammoniak 3	No			No
1926	1926	DE0340	BASF AG, Ammoniak 4	No			No
1927	1927	DE0341	BASF AG, Dampfkessel U 160	No			No
1928	1928	DE0342	BASF AG, Gasturbine A 855	No			No
1929	1929	DE0343	BASF AG, Kraftwerk Mitte	No			No
1930	1930	DE0344	BASF AG, Kraftwerk Nord	No			No
1931	1931	DE0345	BASF AG, Gasturbine A 800	No			No
1932	1932	DE0346	BASF AG, Steamcracker I	No			No
1933	1933	DE0347	BASF AG, Steamcracker II	No			No
1934	1934	DE0348	BASF AG, Styrol-Fabrik	No			No
1935	1935	DE0349	MVV, Ludwigshafen	No			No
1936	1936	DE0350	RWE Power (BASF AG)	No			No
1937	1937	DE0351	Technische Werke, Ludwigshafen	No			No
1938	1938	DE0352	Kraftwerk Lünen	No			No
1939	1939	DE0356	Großfeuerungsanlage	No			No
1940	1940	DE0357	Großfeuerungsanlage	No			No
1941	1941	DE0358	Favorit, Mainz-Lerchenberg	No			No
1942	1942	DE0359	Heizkraftwerk, Uni Mainz	No			No
1943	1943	DE0360	KMW, Mainz	No			No
1944	1944	DE0361	Grosskraftwerk	No			No
1945	1945	DE0362	Heizwerk Einspeisung Nord	No			No
1946	1946	DE0363	Heizwerk Vogelstang	No			No
1947	1947	DE0364	Kraftwerk EVS (ex. Kraftwerk in 2004)	No			No
1948	1948	DE0365	MVV Energie AG	No			No
1949	1949	DE0366	SCA Hygiene Products GmbH	No			No
1950	1950	DE0367	Heizkraftwerk EnBW (ex. ´Feuerungsanlage Kraftwerk Marbach´ in 2004)	No			No
1951	1951	DE0369	Kraftwerk 1,Block 4	No			No
1952	1952	DE0370	Kraftwerk 1,Block 5	No			No
1953	1953	DE0371	Kraftwerk II,Bl.3	No			No
1954	1954	DE0372	Kraftwerk III,Block 311	No			No
1955	1955	DE0373	Kraftwerk III,Block 312	No			No
1956	1956	DE0374	Kraftwerk Marl	No			No
1957	1957	DE0375	Weig, Mayen	No			No
1958	1958	DE0377	MSW HKW Steinweg-Heizwerk	No			No
1959	1959	DE0380	Gasturbinenanlage	No			No
1960	1960	DE0381	EON-MEGAL, Mittelbrunn	No			No
1961	1961	DE0382	EON-TENP, Mittelbrunn	No			No
1962	1962	DE0383	Heizwerk Moers	No			No
1963	1963	DE0384	Kraftwerk (NDK,DEA und Thermalöfen)	No			No
1964	1964	DE0385	Erdgasverdichter Hügelheim	No			No
1965	1965	DE0387	Heizkraftwerk	No			No
1966	1966	DE0388	Heizkraftwerk	No			No
1967	1967	DE0389	Heizkraftwerk  (HW Süd)	No			No
1968	1968	DE0390	Heizwerk	No			No
1969	1969	DE0391	Heizwerk	No			No
1970	1970	DE0393	Heizwerk	No			No
1971	1971	DE0394	Heizwerk	No			No
1972	1972	DE0395	Heizwerk	No			No
1973	1973	DE0396	Heizwerk	No			No
1974	1974	DE0397	Heizkraftwerk	No			No
1975	1975	DE0398	Heizkraftwerk	No			No
1976	1976	DE0399	Dampfkesselanlage Audi	No			No
1977	1977	DE0402	Heizkraftwerk Neubrandenburg	No			No
1978	1978	DE0403	Heizwerk Nord	No			No
1979	1979	DE0404	Heizwerk Süd	No			No
1980	1980	DE0405	Heizkraftwerk Neumünster	No			No
1981	1981	DE0406	Kraftwerk	No			No
1982	1982	DE0407	Energie	No			No
1983	1983	DE0408	Kronos Titan GmbH, Herstellung von Titandioxid / Feuerungsanlage	No			No
1984	1984	DE0409	Wacker-Chemie, Feuerungsanl.	No			No
1985	1985	DE0410	Gasturbinen-BHKW + Dampfkessel	No			No
1986	1986	DE0411	Heizkraftwerk	No			No
1987	1987	DE0412	Heizwerk	No			No
1988	1988	DE0413	Heizwerk	No			No
1989	1989	DE0414	Heizwerk	No			No
1990	1990	DE0416	Kraftwerk Franken I (Gesamtanlage)	No			No
1991	1991	DE0417	Heizkraftwerk 1 Danziger Straße	No			No
1992	1992	DE0418	Heizkraftwerk 2 Friedrichstr.	No			No
1993	1993	DE0419	Kraftwerk	No			No
1994	1994	DE0421	Zuckerfabrik Obrigheim	No			No
1995	1995	DE0422	Südzucker Feuerungsanlage	No			No
1996	1996	DE0424	EVO-Heizkraftwerk, Offenbach	No			No
1997	1997	DE0425	WINGAS GmbH-Erdgasverdichterstation	No			No
1998	1998	DE0426	Gasturbinenkraftwerk	No			No
1999	1999	DE0427	Ahlstrom Osnabrück GmbH, Heizkraftzentrale	No			No
2000	2000	DE0428	Felix Schöller jr. Foto- und Spezialpapiere GmbH & Co.KG, Heizkraftzentrale	No			No
2001	2001	DE0429	Gasturbinenkraftwerk Audorf	No			No
2002	2002	DE042b	HARPEN EKT HKW Rudow GAS/Holz	No			No
2003	2003	DE0430	Kraftwerk	No			No
2004	2004	DE0432	Kraftwerk	No			No
2005	2005	DE0433	Heizkraftwerk Pforzheim	No			No
2006	2006	DE0434	Werk Werra, Standort Hattorf	No			No
2007	2007	DE0436	HKW Werk Plattling (Gesamtanlage)	No			No
2008	2008	DE0437	Kraftwerk	No			No
2009	2009	DE0438	Wärmeversorgung Plauen, Öl-Gasheizwerk	No			No
2010	2010	DE0439	YARA Rostock Anfahrdampferzeuger	No			No
2011	2011	DE0440	Kraftwerk	No			No
2012	2012	DE0441	EWP Energie und Wasser Potsdam GmbH / Heizkraftwerk Potsdam Süd	No			No
2013	2013	DE0442	EWP Energie und Wasser Potsdam GmbH / Heizkraftwerk Potsdam Süd	No			No
2014	2014	DE0443	EWP Energie und Wasser Potsdam GmbH / Heizkraftwerk Potsdam Süd	No			No
2015	2015	DE0444	EWP Energie und Wasser Potsdam GmbH / Heizkraftwerk Potsdam Süd	No			No
2016	2016	DE0445	EWP Energie und Wasser Potsdam GmbH / Heizkraftwerk Potsdam Süd	No			No
2017	2017	DE0447	Kraftwerk Weiher	No			No
2018	2018	DE0448	Gasturbine TV 001	No			No
2019	2019	DE0450	Feuerungsanlagen Energiezentrale	No			No
2020	2020	DE0452	Kraftwerk	No			No
2021	2021	DE0453	Heizwerk Recklinghausen	No			No
2022	2022	DE0454	Heißwasserkessel 1-5 und GD-Turbine	No			No
2023	2023	DE0455	Untertage-Gasspeicher Rehden	No			No
2024	2024	DE0456	Kraftwerk HD-Kessel 1,3,5,6+Gasturbine	No			No
2025	2025	DE0457	Degussa / Gasturbine (GT & AK)	No			No
2026	2026	DE0458	Erdgasverdichter Schwarzach	No			No
2027	2027	DE0460	Erdgas-Verdichterstation (Gasturbine)	No			No
2028	2028	DE0461	Erdgas-Verdichterstation (Gasturbine)	No			No
2029	2029	DE0462	Heizkraftwerk (Gesamtanlage)	No			No
2030	2030	DE0463	HKW Marienehe	No			No
2031	2031	DE0464	Kraftwerk Rostock	No			No
2032	2032	DE0465	Erdgas-Verdichterstation (Gasturbine)	No			No
2033	2033	DE0466	Gasturbinenanlage	No			No
2034	2034	DE0467	Heizkraftwerk	No			No
2035	2035	DE0468	KEO Kraftwerke Mainz-Wiesbaden AG	No			No
2036	2036	DE0469	KEO Kraftwerke Mainz-Wiesbaden AG	No			No
2037	2037	DE0470	KEO Kraftwerke Mainz-Wiesbaden AG	No			No
2038	2038	DE0471	HKW Römerbrücke	No			No
2039	2039	DE0472	SRS Eco Therm GmbH Salzbergen, Kraftwerk	No			No
2040	2040	DE0473	Salzgitter Flachstahl GmbH Kraftwerk SZ-Hallendorf	No			No
2041	2041	DE0474	Volkswagen AG ,Werk Salzgitter, Heizhaus	No			No
2042	2042	DE0475	Gasturbinen-Verdichteranlage (2 Turbinen)	No			No
2043	2043	DE0476	METG, Scheidt	No			No
2044	2044	DE0477	Braunkohlenkraftwerk 2x 1265 MW	No			No
2045	2045	DE0479	Kraftwerk Buschhaus	No			No
2046	2046	DE0480	BASF Schwarzheide GmbH / GuD Kraftwerk	No			No
2047	2047	DE0481	LEIPA / Heizwerk	No			No
2048	2048	DE0482	PCK / Industriekraftwerk	No			No
2049	2049	DE0484	Heizwerk (70,7 MW)	No			No
2050	2050	DE0485	Kohleheizkraftwerk	No			No
2051	2051	DE0486	Heizwerk GuD Schwerin Süd	No			No
2052	2052	DE0487	Heizwerk Lankow	No			No
2053	2053	DE0488	Heizwerk Lankow, Heißwassererzeuger	No			No
2054	2054	DE0489	Heizwerk Schwerin Süd	No			No
2055	2055	DE0490	Heizkraftwerk Ost	No			No
2056	2056	DE0492	SVZ Schwarze Pumpe, Abhitzekessel u. GUD	No			No
2057	2057	DE0493	VEAG Kraftwerk Schwarze Pumpe GmbH / Kraftwerk	No			No
2058	2058	DE0494	Aluminium Oxid Stade GmbH, Feuerungsanlage Kesselhaus	No			No
2059	2059	DE0496	Industriekraftwerk	No			No
2060	2060	DE0497	NEAG	No			No
2061	2061	DE0498	Heizkraftwerk (HKW (FWL kleiner 300 MW))	No			No
2062	2062	DE0499	Gasturbinenanlage	No			No
2063	2063	DE0500	Stadtwerke Strausberg GmbH / Kesselanlage	No			No
2064	2064	DE0502	Heizkraftwerk EnBW Gaisburg	No			No
2065	2065	DE0503	Heizkraftwerk EnBW Münster (ex. Heizkraftwerk in 2004)	No			No
2066	2066	DE0504	Heizkraftwerk Universität Stuttgart	No			No
2067	2067	DE0506	HKW Bohrhügel	No			No
2068	2068	DE0508	Gasturbine TVD 7	No			No
2069	2069	DE0509	Vattenfall Europe Generation AG & Co. KG / Gasturbinenkraftwerk	No			No
2070	2070	DE0511	Kraftwerk	No			No
2071	2071	DE0512	Heizkraftwerk Einsteinstraße (ohne Bio-HKW) (ex. ´Heizkraftwerk (ohne Bio-HKW)´ in 2004)	No			No
2072	2072	DE0513	Heizwerk Daimlerstraße (ex. Feuerungsanlage in 2004)	No			No
